salarys	NAN - NAN	1
		
days	avg	1.0
days	max	1.0
days	min	1.0
 		
experience	between1And3	1
  		
employment	full	1
   		
schedule	remote	1
    		
skills	Internet Marketing	1
skills	Маркетинговые коммуникации	1
skills	Маркетинговый анализ	1
skills	CPA	1
skills	Интернет-реклама	1
skills	Анализ трафика	1
skills	Работа с большим объемом информации	1
skills	Веб-аналитика	1
skills	Деловое общение	1
skills	Тестирование	1
skills	Планирование рекламных кампаний	1
skills	Английский язык	1
skills	Грамотная речь	1
skills	Adobe Photoshop	1
     		
