,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
368,368,,,,"дружная команда профессионалов рынка интернет-рекламы, разыскивает ответственного, внимательного кандидата с аналитическим складом ума, мечтающего развиваться в сфере интернет-рекламы. наши пожелания к успешному кандидату: знание английского языка обязательное требование желание развиваться в сфере клиентского сервиса на международном рынке интернет-рекламы. хорошие коммуникативные навыки высокая степень ответственности, целеустремленность высокая скорость печати, внимательность опыт работы в клиентской сфере будет вашим преимуществом ваши задачи: прием и классификация входящих обращений службы технической поддержки разрешение типовых ситуаций в соответствии со скриптами внутренних регламентов в случае невозможности разрешения обращения на первом уровне, передача на второй уровень технической поддержки; обеспечение коммуникации с автором обращения (первичный ответ, уточнение требуемой информации и т.д.) внесение предложений по расширению перечня типовых ситуаций описанных в публичной документации, функционала технической платформы. наши предложения: интересная работа в стабильной международной компании, входящей в топ-5 мировых лидеров своего сегмента официальное трудоустройство, порядочность работодателя, соблюдение норм трудового законодательства возможность для профессиональной самореализации, личностного, карьерного и профессионального роста стабильный доход - 39 200 рублей в месяц после испытательного срока,на испытательный 34200 13 заработная плата адекватное руководство, дружный коллектив, позитивный внутренний климат и развитая корпоративная культура комфортный офис в 10 минутах от метро петроградская график работы – пятидневка медицинское страхование (полис дмс) - после прохождения испытательного срока из дополнительных мотивационных плюшек: завтраки, снеки, игровая и спортивная комната ( кикер, playstation, настолки), комната отдыха со своей библиотекой, корпоративное яркие веселые корпоративы каждый квартал.",специалисттехническойподдержки(английский),Санкт-Петербург,34200.0,39200.0,Click,2019-10-10T10:01:10+0300,between1And3,full,fullDay,
1358,1358,"работа с абонентами, физ. лицами, установка оптико-волоконных услуг связи. заполнение актов выполненных работ","на постоянной основе официальное трудоустройство обучение предусмотрено за счет работодателя ненормированный рабочий день оклад +% рабочее место, офис находится по адресу: г. тюмень, ул. монтажников ждем ваши резюме","нет требований к стажу базовые навыки работы с компьютером среднее профессиональное (в т.ч. начальное профессиональное) наличие личного транспорта (работа разъездного характера) работа с абонентами, физ. лицами, установка оптико-волоконных услуг связи. заполнение актов выполненных работ. компенсация гсм, оплата работы в соответствии с выполненным объемом работы на постоянной основе официальное трудоустройство обучение предусмотрено за счет работодателя ненормированный рабочий день оклад +% рабочее место, офис находится по адресу: г. тюмень, ул. монтажников ждем ваши резюме","работа с абонентами, физ. лицами, установка оптико-волоконных услуг связи. заполнение актов выполненных работ нет требований к стажу базовые навыки работы с компьютером среднее профессиональное (в т.ч. начальное профессиональное) наличие личного транспорта (работа разъездного характера) работа с абонентами, физ. лицами, установка оптико-волоконных услуг связи. заполнение актов выполненных работ. компенсация гсм, оплата работы в соответствии с выполненным объемом работы на постоянной основе официальное трудоустройство обучение предусмотрено за счет работодателя ненормированный рабочий день оклад +% рабочее место, офис находится по адресу: г. тюмень, ул. монтажников ждем ваши резюме",техниксвязи,Тюмень,15000.0,40000.0,ГАУ ТО ЦЗН города Тюмени и Тюменского района,2019-10-10T07:00:04+0300,noExperience,full,fullDay,
172,172,"активный прямой поиск персонала (подбор подходящих резюме на линейные позиции в компании) исходящие звонки, предложение открытых вакансий отчет о проделанной работе (excel)",,"наличие резюме для прохождения собеседования - обязательно! наличие пк и стабильного интернета владение пк на уровне пользователя грамотная, четкая речь вежливая и доброжелательная манера общения коммуникабельность, активность, уверенность в себе","skynet - оператор связи. мы входим в тройку лидеров по предоставлению услуг интернета и цифрового телевидения по спб и ло. ищем специалиста по подбору персонала! активный прямой поиск персонала (подбор подходящих резюме на линейные позиции в компании) исходящие звонки, предложение открытых вакансий отчет о проделанной работе (excel) наличие резюме для прохождения собеседования - обязательно! наличие пк и стабильного интернета владение пк на уровне пользователя грамотная, четкая речь вежливая и доброжелательная манера общения коммуникабельность, активность, уверенность в себе будет вашим преимуществом: успешный опыт подбора специалистов по продажам опыт массового подбора персонала умение &quot;продавать&quot; вакансии ​ мы предлагаем: удалённая работа сдельная оплата работа по 5-8 часов в день в удобное время, 4-5 дней в неделю работа в стабильной, развивающейся компании официальное оформление, полностью «белая» заработная плата обучение, оплачиваемая стажировка работа дома в халате и тапочках =)",специалистпоподборуперсонала(ресечер),Санкт-Петербург,20000.0,40000.0,SkyNet,2019-09-30T11:51:51+0300,noExperience,full,remote,Массовый подбор персонала|Ведение переговоров|Активные продажи|Проведение презентаций|Деловая переписка|Пользователь ПК|Деловое общение|Грамотная речь
508,508,,"обучение возможность совмещение с учебой офис, ст.метро выборгская или пл. ленина","знание языков программирования (любых) знание реляционной теории, базовые навыки проектирования баз данных исполнительность коммуникабельность ответственность","знание языков программирования (любых) знание реляционной теории, базовые навыки проектирования баз данных исполнительность коммуникабельность ответственность должностные обязанности: разработка программных продуктов на платформе 1с модификация типовых продуктов 1с консультирование клиентов по вопросам учета в программах 1с интеграция с внешними системами (напр. веб-сайт клиента, различные сервисы google, яндекса и др.) обучение возможность совмещение с учебой офис, ст.метро выборгская или пл. ленина",программист-стажер1с(junior),Санкт-Петербург,20000.0,40000.0,АйТи-Солюшн,2019-09-16T09:58:06+0300,noExperience,probation,flexible,1С программирование|MS SQL|Базы данных|Веб-программирование
958,958,"модульный и компонентный ремонт рэа (телекоммуникационное оборудование, промышленные контроллеры и т.п.); ремонт источников питания, стабилизаторов напряжения, инверторов, выпрямителей (систем постоянного тока), ибп на компонентном уровне; ремонт силовой электроники.","график работы по договоренности вакансия подразумевает реальный опыт по указанной тематике, высокую способность к самоорганизации и самостоятельной работе.","навыки работы с измерительным оборудованием; опыт диагностики/ремонта схемотехнически сложного неисправного оборудования при отсутствии принципиальных схем; знание цифровой и аналоговой схемотехники, в т.ч. в области импульсных источников питания; навыки монтажа/демонтажа smd и выводных компонентов, в т.ч. на платах с высокой плотностью монтажа. график работы по договоренности вакансия подразумевает реальный опыт по указанной тематике, высокую способность к самоорганизации и самостоятельной работе.","модульный и компонентный ремонт рэа (телекоммуникационное оборудование, промышленные контроллеры и т.п.); ремонт источников питания, стабилизаторов напряжения, инверторов, выпрямителей (систем постоянного тока), ибп на компонентном уровне; ремонт силовой электроники. навыки работы с измерительным оборудованием; опыт диагностики/ремонта схемотехнически сложного неисправного оборудования при отсутствии принципиальных схем; знание цифровой и аналоговой схемотехники, в т.ч. в области импульсных источников питания; навыки монтажа/демонтажа smd и выводных компонентов, в т.ч. на платах с высокой плотностью монтажа. график работы по договоренности вакансия подразумевает реальный опыт по указанной тематике, высокую способность к самоорганизации и самостоятельной работе.",инженерпоремонтурэа,Санкт-Петербург,20000.0,40000.0,УПС Информ,2019-10-04T10:04:48+0300,between3And6,part,flexible,Схемотехника электронного оборудования|Монтаж оборудования|Диагностика|Чтение электросхем|Ведение документации|Монтаж инженерных систем|Инженерные системы
1226,1226,"продажа программного обеспечения и услуг для бизнеса (информационно-правовое обеспечение гарант). проведение переговоров. подготовка коммерческих предложений. согласование условий, заключение договоров. ведение отчетности.","качественный продукт, интересная клиентская аудитория (руководители предприятий/главные бухгалтеры/юристы/руководители кадровых служб). полностью официальный доход ( 20 000 + %) успешные операторы зарабатывают от 30 000 руб. пятидневка с 09.00 до 18.00, суббота и воскресенье выходной, праздничные дни отдыхаем по тк рф. официальное трудоустройство, предоставляются все социальные гарантии. профессиональное бесплатное обучение на всех этапах работы. работа в дружном коллективе. офис в центре города. корпоративные мероприятия — обучение‚ тренинги‚ праздники. благодарим всех соискателей, которые направят свой отклик. ваше резюме будет рассмотрено в течение двух дней с момента отправки резюме. встречи или телефонные интервью будут проведены только с кандидатами, максимально соответствующим заявленным требованиям. в другом случае ваше резюме сохранится в базе данных для возможного сотрудничества в будущем.","в связи с расширением отдела продаж ищем активных‚ амбициозных специалистов по продвижению программного обеспечения и услуг по телефону. не стесняйтесь, если у вас пока еще нет большого опыта личных продаж и развития сбыта. главное, чтобы у вас было желание продавать, зарабатывать, чтобы вам нравилось общаться с людьми. в работе важны: желание профессионально развиваться в сфере продаж в крупной компании. умение и готовность работать с людьми. хорошая обучаемость. грамотная речь станут вашим преимуществом. готовы рассматривать специалистов без опыта работы через обучение. качественный продукт, интересная клиентская аудитория (руководители предприятий/главные бухгалтеры/юристы/руководители кадровых служб). полностью официальный доход ( 20 000 + %) успешные операторы зарабатывают от 30 000 руб. пятидневка с 09.00 до 18.00, суббота и воскресенье выходной, праздничные дни отдыхаем по тк рф. официальное трудоустройство, предоставляются все социальные гарантии. профессиональное бесплатное обучение на всех этапах работы. работа в дружном коллективе. офис в центре города. корпоративные мероприятия — обучение‚ тренинги‚ праздники. благодарим всех соискателей, которые направят свой отклик. ваше резюме будет рассмотрено в течение двух дней с момента отправки резюме. встречи или телефонные интервью будут проведены только с кандидатами, максимально соответствующим заявленным требованиям. в другом случае ваше резюме сохранится в базе данных для возможного сотрудничества в будущем.","продажа программного обеспечения и услуг для бизнеса (информационно-правовое обеспечение гарант). проведение переговоров. подготовка коммерческих предложений. согласование условий, заключение договоров. ведение отчетности. в связи с расширением отдела продаж ищем активных‚ амбициозных специалистов по продвижению программного обеспечения и услуг по телефону. не стесняйтесь, если у вас пока еще нет большого опыта личных продаж и развития сбыта. главное, чтобы у вас было желание продавать, зарабатывать, чтобы вам нравилось общаться с людьми. в работе важны: желание профессионально развиваться в сфере продаж в крупной компании. умение и готовность работать с людьми. хорошая обучаемость. грамотная речь станут вашим преимуществом. готовы рассматривать специалистов без опыта работы через обучение. качественный продукт, интересная клиентская аудитория (руководители предприятий/главные бухгалтеры/юристы/руководители кадровых служб). полностью официальный доход ( 20 000 + %) успешные операторы зарабатывают от 30 000 руб. пятидневка с 09.00 до 18.00, суббота и воскресенье выходной, праздничные дни отдыхаем по тк рф. официальное трудоустройство, предоставляются все социальные гарантии. профессиональное бесплатное обучение на всех этапах работы. работа в дружном коллективе. офис в центре города. корпоративные мероприятия — обучение‚ тренинги‚ праздники. благодарим всех соискателей, которые направят свой отклик. ваше резюме будет рассмотрено в течение двух дней с момента отправки резюме. встречи или телефонные интервью будут проведены только с кандидатами, максимально соответствующим заявленным требованиям. в другом случае ваше резюме сохранится в базе данных для возможного сотрудничества в будущем.",менеджер,Тюмень,20000.0,40000.0,ГК ТюмБИТ,2019-10-07T08:00:15+0300,noExperience,full,fullDay,
166,166,"выполнение выездов к клиентам (санкт-петербург) и ленинградской области. для проведения установок демонтажа оборудования доставка расходников проведение регламентных работ ,сервисное обслуживание диагностика, выявление неисправности оборудования, настройка оборудования","оформление по тк ( после испытательного срока ) обучение работе с оборудованием, складом доход формируется из количество выездов ,сколько было сделано офис в центре санкт-петербурга метро балтийская фрунзенская технологический институт , удобный для въезда/выезда на личном автомобиле, легко найти место для парковки гибкий график","аккуратность самостоятельное решение поставленных задач легкая обучаемость техническое образование будет преимуществом коммуникабельность пунктуальность оформление по тк ( после испытательного срока ) обучение работе с оборудованием, складом доход формируется из количество выездов ,сколько было сделано офис в центре санкт-петербурга метро балтийская фрунзенская технологический институт , удобный для въезда/выезда на личном автомобиле, легко найти место для парковки гибкий график","группа компаний aromagroup является российским производителем и дистрибьютором оборудования ароматизации и ароматов для бизнеса. работаем с бизнесом в 80 городах россии более 12 лет. посредством специальных ароматов мы помогаем нашим бизнес-клиентам создавать приятную незабываемую атмосферу в точках продаж их товаров и услуг (например, аромат свежесваренного кофе, выпечки, хлеба или парфюмерные композиции), покупатели остаются дольше, приходят чаще, платят больше. тем самым мы повышаем клиентам прибыль, делаем их бизнес ярче, ароматнее, конкурентнее. основные клиенты: кафе, рестораны, гостиницы, автосалоны, азс, магазины одежды, аксессуаров, салоны красоты , магазины продуктов требуется инженер-монтажник выполнение выездов к клиентам (санкт-петербург) и ленинградской области. для проведения установок демонтажа оборудования доставка расходников проведение регламентных работ ,сервисное обслуживание диагностика, выявление неисправности оборудования, настройка оборудования аккуратность самостоятельное решение поставленных задач легкая обучаемость техническое образование будет преимуществом коммуникабельность пунктуальность оформление по тк ( после испытательного срока ) обучение работе с оборудованием, складом доход формируется из количество выездов ,сколько было сделано офис в центре санкт-петербурга метро балтийская фрунзенская технологический институт , удобный для въезда/выезда на личном автомобиле, легко найти место для парковки гибкий график",сервисныйинженер,Санкт-Петербург,25000.0,40000.0,Арома Групп,2019-09-13T09:55:38+0300,between1And3,full,fullDay,Грамотная речь|Пользователь ПК|Исполнительность
160,160,"участие в проектах по разработке, внедрению и технической поддержке информационных систем; помощь руководителям проектов по организационным и административным вопросам; контроль своевременного выполнения задач участниками проектов; сбор, консолидация и анализ информации о проектах; подготовка еженедельных план-статусов, работа в системах управления проектами (jira, ms project); организация согласования проектных и внутренних документов подразделения; организация внутренних и внешних совещаний(формирование повестки, согласование даты/времени, подготовка проектов протокола); подготовка и согласование проектных и внутренних документов (бумажный и электронный документооборот); выполнение мероприятий согласно внутренним регламентами управления проектами; административная поддержка работы подразделения, ведение внутренних реестров, контроль их содержания","пятидневка с 9:00 до 18:00 часов. молодая, динамично-развивающаяся компания. современный офис, mac-friendly; обучение за счет компании; белая заработная плата, оформление в соответствии с тк рф.","высшее образование: менеджмент, экономика, ит основы проектного менеджмента, опыт работы в проектных ит-командах опытный пользователь пк: ms word, excel, project, outlook, jira грамотная письменная и устная речь хорошо развитые коммуникативные навыки умение работать в режиме многозадачности, ответственность, исполнительность вашим преимуществом будет: знание стандартов ведения деловой переписки знание английского языка пятидневка с 9:00 до 18:00 часов. молодая, динамично-развивающаяся компания. современный офис, mac-friendly; обучение за счет компании; белая заработная плата, оформление в соответствии с тк рф.","компания qlever solutions, ведущий разработчик с многолетним практическим опытом в создании business intelligence решений в крупных и средних проектах для различных сфер деятельности, а также официальный партнер qlik в россии, приглашает на работу администратора ит проектов. участие в проектах по разработке, внедрению и технической поддержке информационных систем; помощь руководителям проектов по организационным и административным вопросам; контроль своевременного выполнения задач участниками проектов; сбор, консолидация и анализ информации о проектах; подготовка еженедельных план-статусов, работа в системах управления проектами (jira, ms project); организация согласования проектных и внутренних документов подразделения; организация внутренних и внешних совещаний(формирование повестки, согласование даты/времени, подготовка проектов протокола); подготовка и согласование проектных и внутренних документов (бумажный и электронный документооборот); выполнение мероприятий согласно внутренним регламентами управления проектами; административная поддержка работы подразделения, ведение внутренних реестров, контроль их содержания высшее образование: менеджмент, экономика, ит основы проектного менеджмента, опыт работы в проектных ит-командах опытный пользователь пк: ms word, excel, project, outlook, jira грамотная письменная и устная речь хорошо развитые коммуникативные навыки умение работать в режиме многозадачности, ответственность, исполнительность вашим преимуществом будет: знание стандартов ведения деловой переписки знание английского языка пятидневка с 9:00 до 18:00 часов. молодая, динамично-развивающаяся компания. современный офис, mac-friendly; обучение за счет компании; белая заработная плата, оформление в соответствии с тк рф.",администраторпроектов,Санкт-Петербург,30000.0,40000.0,Клевер Солюшнс,2019-09-18T14:32:40+0300,between1And3,full,fullDay,Грамотная речь|Управление проектами|Английский язык|Сбор и анализ информации|Atlassian Jira|Внутренние коммуникации|Ведение отчетности|Agile Project Management
749,749,"создание и проведение различных вариантов (ручное, функциональное, регрессионное, интеграционное, системное) тестирования по с фиксированием результатов, регистрацией и контролем исправления дефектов в системе; создание тестов, скриптов, документации; составление плана тестирования; совместная работа с отделом программирования и дизайнером.","комфортный новый офис у м.пионерская бесплатные обеды оформление по тк рф график работы 5/2, гибкий график кандидатур на удаленную работу не рассматриваем молодой профессиональный коллектив с правильной атмосферой и уважительным отношением к коллегам",,"добро пожаловать в одну из крупнейших краудсорсинговых курьерских служб доставок в россии: пешкарики. -хорошие рабочие офисные места и честные условия оплаты с самого первого дня. -молодой коллектив, увлеченный своим делом. средний возраст наших сотрудников - 25 лет. мы делаем большой и полезный проект. наши клиенты - крупнейшие гипермаркеты электроники и логистические компании. если у вас есть любимый интернет-магазин, он наверняка, обслуживается у нас ;) создание и проведение различных вариантов (ручное, функциональное, регрессионное, интеграционное, системное) тестирования по с фиксированием результатов, регистрацией и контролем исправления дефектов в системе; создание тестов, скриптов, документации; составление плана тестирования; совместная работа с отделом программирования и дизайнером. наши пожелания к кандидату: знание и понимание основ тестирования; умение эффективно взаимодействовать со всеми вовлеченными в процесс сторонами; умение находить главное в каждой задаче; умение грамотно формулировать мысли и оформлять в письменном виде. приветствуется: базовые знания высокоуровневых языков программирования; умения самостоятельно ставить себе задачу и оценивать время на ее решение; умение коротко и ясно описывать проблемные места комфортный новый офис у м.пионерская бесплатные обеды оформление по тк рф график работы 5/2, гибкий график кандидатур на удаленную работу не рассматриваем молодой профессиональный коллектив с правильной атмосферой и уважительным отношением к коллегам",тестировщик,Санкт-Петербург,30000.0,40000.0,Доставка-проект,2019-09-16T15:08:57+0300,between1And3,full,flexible,Аналитическое мышление|Ответственность
1119,1119,"монтаж систем вн, опс, скс; техническое обслуживание; пусконаладочные работы смонтированных систем; диагностика и восстановление работоспособности существующих систем.",официальное трудоустройство и &quot;белая&quot; заработная плата; график работы с понедельника по пятницу с 9.00 до 18.00; возможны командировки по территории рф; завтраки и обеды в нашей столовой; занятия спортом в нашем спортзале.,"техническое образование, знание autocad; опыт работы в аналогичной сфере будет преимуществом; дисциплинированность, обучаемость; ответственность; самостоятельность; умение оперативно решать задачи в нестандартных ситуациях. официальное трудоустройство и &quot;белая&quot; заработная плата; график работы с понедельника по пятницу с 9.00 до 18.00; возможны командировки по территории рф; завтраки и обеды в нашей столовой; занятия спортом в нашем спортзале.","монтаж систем вн, опс, скс; техническое обслуживание; пусконаладочные работы смонтированных систем; диагностика и восстановление работоспособности существующих систем. техническое образование, знание autocad; опыт работы в аналогичной сфере будет преимуществом; дисциплинированность, обучаемость; ответственность; самостоятельность; умение оперативно решать задачи в нестандартных ситуациях. официальное трудоустройство и &quot;белая&quot; заработная плата; график работы с понедельника по пятницу с 9.00 до 18.00; возможны командировки по территории рф; завтраки и обеды в нашей столовой; занятия спортом в нашем спортзале.","монтажникскс,пс,вн",Тюмень,30000.0,40000.0,СтройПроектСервис,2019-10-02T11:54:19+0300,between1And3,full,fullDay,Пользователь ПК|проектирование СКС|AutoCAD|Работа с оргтехникой
