salarys	NAN - NAN	1
		
days	avg	0.0
days	max	0.0
days	min	0.0
 		
experience	noExperience	1
  		
employment	full	1
   		
schedule	fullDay	1
    		
skills	B2B Продажи	1
skills	Активные продажи	1
skills	Ведение переговоров	1
skills	Холодные продажи	1
skills	Развитие продаж	1
skills	Поиск и привлечение клиентов	1
skills	Проведение презентаций	1
skills	CRM	1
skills	Навыки продаж	1
skills	Холодные звонки	1
skills	Телефонные переговоры	1
skills	Навыки презентации	1
skills	Деловое общение	1
skills	Деловая коммуникация	1
     		
