salarys	194485 - 233364	1
		
days	avg	0.0
days	max	0.0
days	min	0.0
 		
experience	moreThan6	1
  		
employment	full	1
   		
schedule	remote	1
    		
skills	B2B Продажи	1
skills	Активные продажи	1
skills	Управление продажами	1
skills	Ведение переговоров	1
skills	Холодные продажи	1
skills	Развитие продаж	1
skills	Управление проектами	1
skills	B2C продажи	1
skills	Деловая переписка	1
skills	Зарубежные поисковые системы	1
skills	Ведение переписки на иностранном языке	1
skills	Навыки продаж	1
skills	Развитие ключевых клиентов	1
skills	Холодные звонки	1
     		
